idx,url
1175,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-ve-cac-mon-thi-ky-nang-thuc-hanh-chuyen-mon-thang-102017-dh-k18-va-cd-k10%23comment-form
1176,https://it.tdtu.edu.vn/user/login?destination=/ke-hoach-to-chuc-lop-on-tap-lop-vet-thang-42018%23comment-form
1177,https://it.tdtu.edu.vn/thong-bao-ve-viec-mo-hoc-phan-boi-duong-sau-dai-hoc-dot-3-hk22018-2019
1178,https://it.tdtu.edu.vn/taxonomy/term/86
1179,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-php-cong-ty-devteam
1180,https://it.tdtu.edu.vn/user/login?destination=/sentechs-tuyen-dung-vi-tri-front-end-developer%23comment-form
1181,https://it.tdtu.edu.vn/career-day-2023
1182,https://it.tdtu.edu.vn/chuong-trinh-intel-female-engineer-program-danh-cho-sinh-vien-nu-ky-thuat-nam-1-2-3
1183,https://it.tdtu.edu.vn/thong-bao-nhan-bang-tot-nghiep-dot-thang-092017
1184,https://it.tdtu.edu.vn/hanh-dong-dep-cai-vong-tay-le-phep
1185,https://it.tdtu.edu.vn/user/login?destination=/le-ky-niem-thanh-lap-khoa-cong-nghe-thong-tin-11-nam-dau-an-mot-chang-duong%23comment-form
1186,https://it.tdtu.edu.vn/sinh-hoat-journal-club-thang-42018
1187,https://it.tdtu.edu.vn/khoa-cong-nghe-thong-tin-thuc-hien-thanh-cong-danh-gia-ngoai-chuong-trinh-dao-tao-ky-thuat-phan-mem
1188,https://it.tdtu.edu.vn/tin-tuc?page=39
1189,https://it.tdtu.edu.vn/dang-ky-tham-du-seminar-cua-cong-ty-igs-ve-cong-viec-it-tai-nhat
1190,https://it.tdtu.edu.vn/truong-dai-hoc-ton-duc-thang-tiep-va-lam-viec-voi-truong-dai-hoc-macau
1191,https://it.tdtu.edu.vn/thoi-gian-dang-ki-khoa-luan-tot-nghiep-khoa-19
1192,https://it.tdtu.edu.vn/user/login?destination=/thuc-tap-sinh-co-luong-tai-cong-ty-phan-mem-opus-solution%23comment-form
1193,https://it.tdtu.edu.vn/user/login?destination=/geocomply-tuyen-dung-fraud-analytics-intern%23comment-form
1194,https://it.tdtu.edu.vn/cong-ty-fujinet-tuyen-dung-thuc-tap-22112017
1195,https://it.tdtu.edu.vn/user/login?destination=/chuong-trinh-hop-mat-cuu-tu-chinh-tri-va-tu-binh-tp-ho-chi-minh-chao-mung-ky-niem-50-nam-ngay-giai%23comment-form
1196,https://it.tdtu.edu.vn/thong-bao-danh-sach-xu-ly-hoc-vu-canh-bao-hoc-vu-hk22017-2018
1197,https://it.tdtu.edu.vn/nop-ho-so-tham-gia-giai-thuong-khoa-hoc-va-cong-nghe-danh-cho-sinh-vien-trong-cac-co-so-giao-duc
1198,https://it.tdtu.edu.vn/danh-gia-ngoai-chuong-trinh-dao-tao-ky-thuat-phan-mem-theo-chuan-aun-qa-lan-thu-397
1199,https://it.tdtu.edu.vn/tin-tuc/ban-tin-hoc-thuat
1200,https://it.tdtu.edu.vn/trung-tam-mang-luoi-mobifone-mien-nam-thong-bao-tuyen-dung
1201,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-danh-cho-sinh-vien-nam-cuoi-cua-cong-ty-ekino-vietnam
1202,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-ve-viec-mo-hoc-phan-boi-duong-sau-dai-hoc-cho-sinh-vien-ton-duc-thang%23comment-form
1203,https://it.tdtu.edu.vn/user/login?destination=/hoi-thao-quoc-te-lan-thu-2-ve-may-hoc-va-tinh-toan%23comment-form
1204,https://it.tdtu.edu.vn/user/login?destination=/truong-dai-hoc-ton-duc-thang-to-chuc-cac-hoat-dong-chao-mung-ky-niem-ngay-nha-giao-viet-nam-2023%23comment-form
1205,https://it.tdtu.edu.vn/user/login?destination=/phat-trien-nhom-nghien-cuu-manh-huong-ung-thuc-hien-cac-muc-tieu-theo-tinh-than-nghi-quyet-57-nqtw%23comment-form
1206,https://it.tdtu.edu.vn/tin-tuc/tin-tuc-tdtu?page=5
1207,https://it.tdtu.edu.vn/thong-tin-chuong-trinh-thuc-tap-direct-entry-cong-ty-nashtech-viet-nam
1208,https://it.tdtu.edu.vn/nganh-khoa-hoc-may-tinh
1209,https://it.tdtu.edu.vn/user/login?destination=/hon-60-doanh-nghiep-tim-kiem-nguon-nhan-luc-tu-truong-dai-hoc-ton-duc-thang%23comment-form
1210,https://it.tdtu.edu.vn/dang-bo-truong-dai-hoc-ton-duc-thang-to-chuc-hoi-nghi-so-ket-cong-tac-xay-dung-dang-6-thang-dau-nam
1211,https://it.tdtu.edu.vn/user/login?destination=/nhan-hinh-chup-le-tot-nghiep-dot-thang-092018%23comment-form
1212,https://it.tdtu.edu.vn/dau-truong-hack-nao-mua-2-cuoc-thi-lap-trinh-game-online-voi-ngon-ngu-javascript-0
1213,https://it.tdtu.edu.vn/thong-bao-hoc-bong-cua-tong-lanh-su-quan-my-nam-2019
1214,https://it.tdtu.edu.vn/khai-truong-van-phong-du-an-quoc-te-tdtu-emlyon-cong-hoa-phap-tai-truong-dai-hoc-ton-duc-thang
1215,https://it.tdtu.edu.vn/cong-ty-tnhh-tu-van-couture-viet-nam-tuyen-dung-nhan-su
1216,https://it.tdtu.edu.vn/taxonomy/term/82
1217,https://it.tdtu.edu.vn/user/login?destination=/mo-rong-cac-chuong-trinh-hop-tac-voi-cac-truong-hoc-o-ostrava-cong-hoa-sec%23comment-form
1218,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-internship-cua-cong-ty-groove-technology
1219,https://it.tdtu.edu.vn/tin-tuc/hop-tac-doanh-nghiep?page=0
1220,https://it.tdtu.edu.vn/chuong-trinh-thuc-tap-tai-cong-ty-gameloft-vietnam
1221,https://it.tdtu.edu.vn/dang-ky-thong-tin-cuu-sinh-vien
1222,https://it.tdtu.edu.vn/giao-duc/nganh-ky-thuat-phan-mem-clc
1223,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-terralogic
1224,https://it.tdtu.edu.vn/thong-bao-ve-viec-nop-ho-so-tham-gia-giai-thuong-khoa-hoc-va-cong-nghe-danh-cho-sinh-vien
1225,https://it.tdtu.edu.vn/truong-dai-hoc-ton-duc-thang-tiep-va-lam-viec-voi-truong-dai-hoc-khoa-hoc-ung-dung-saxion-ha-lan
1226,https://it.tdtu.edu.vn/user/login?destination=/truong-dai-hoc-ton-duc-thang-tiep-va-lam-viec-voi-truong-dai-hoc-khoa-hoc-ung-dung-saxion-ha-lan%23comment-form
1227,https://it.tdtu.edu.vn/cuoc-thi-gameuit-hackathon-lan-vi-nam-2021-do-khoa-cnpm-dh-cntt-dhqg-tphcm-dang-cai
1228,https://it.tdtu.edu.vn/user/login?destination=/career-day-112023-cty-kms-technology-tuyen-dung%23comment-form
1229,https://it.tdtu.edu.vn/user/login?destination=/dang-ky-tham-du-le-tot-nghiep-to-chuc-ngay-1852023%23comment-form
1230,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-bosch-viet-nam-0%23comment-form
1231,https://it.tdtu.edu.vn/user/login?destination=/dxc-vietanm-chuong-trinh-intern-thang-102021%23comment-form
1232,https://it.tdtu.edu.vn/taxonomy/term/91
1233,https://it.tdtu.edu.vn/user/login?destination=/ke-hoach-canh-bao-xu-ly-hoc-vu-sv-qua-han-dao-tao-thang-112022%23comment-form
1234,https://it.tdtu.edu.vn/dang-ky-tham-gia-phong-trao-nghien-cuu-khoa-hoc-sinh-vien-2024-2025
1235,https://it.tdtu.edu.vn/user/login?destination=/truong-dai-hoc-ton-duc-thang-to-chuc-ngay-hoi-viec-lam-lan-2-nam-2024%23comment-form
1236,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-ve-viec-mo-hoc-phan-trong-chuong-trinh-41dot-5-nam-hoc-2019-2020-dot-bo-sung%23comment-form
1237,http://it.tdtu.edu.vn/tin-tuc/doan-hoi
1238,https://it.tdtu.edu.vn/chuong-trinh-mwg-software-fresher-tu-gioi-di-dong
1239,https://it.tdtu.edu.vn/thong-bao-tuyen-dung-cua-cong-ty-just-time-solutions
1240,https://it.tdtu.edu.vn/en/expected-learning-outcomes-2015-communications-and-computer-networks-standard-program
1241,https://it.tdtu.edu.vn/user/login?destination=/buoi-sinh-hoat-dinh-ky-thang-032019-clb-hoc-thuat-icon%23comment-form
1242,https://it.tdtu.edu.vn/giao-vien/shht
1243,http://it.tdtu.edu.vn/tin-tuc/tin-tuc-tdtu?page=11
1244,http://it.tdtu.edu.vn/tin-tuc/tuyen-dung?page=2
1245,https://it.tdtu.edu.vn/user/login?destination=/dang-ki-tham-gia-cuoc-thi-y-tuong-khoi-nghiep-cic-2018%23comment-form
1246,https://it.tdtu.edu.vn/06-du-an-tieu-bieu-vao-vong-chung-ket-cuoc-thi-tech-start-up-challenger-2023
1247,https://it.tdtu.edu.vn/thong-tin-ngay-hoi-nghe-nghiep-cong-ty-axon-active
1248,https://it.tdtu.edu.vn/mo-cac-hoc-phan-boi-duong-sau-dai-hoc-dot-3-hk-he2018-2019
1249,https://it.tdtu.edu.vn/user/login?destination=/cong-ty-uniquify-mo-khoa-dao-dao-cho-sinh-vien-nam-3-4-ve-ic-design%23comment-form
1250,https://it.tdtu.edu.vn/dxc-vietnam-internship-program
1251,https://it.tdtu.edu.vn/danh-sach-sinh-vien-nhan-chung-chi-giao-duc-quoc-phong-dot-2
1252,https://it.tdtu.edu.vn/thong-tin-khoa-huan-luyen-leap-cua-cong-ty-gameloft
1253,https://it.tdtu.edu.vn/kms-technology-tuyen-dung-nhieu-vi-tri-freshers
1254,https://it.tdtu.edu.vn/nhan-bang-tot-nghiep-thang-62019
1255,https://it.tdtu.edu.vn/user/login?destination=/fujinet-tuyen-dung-ky-su-phan-mem-thang-012022%23comment-form
1256,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-vi-tri-net-cua-cong-ty-bis-va-cong-ty-ekino%23comment-form
1257,https://it.tdtu.edu.vn/cty-dxc-technology-tuyen-fresher-intern
1258,https://it.tdtu.edu.vn/truong-dai-hoc-ton-duc-thang-ky-ket-hop-tac-voi-cac-truong-thpt-tinh-ben-tre
1259,https://it.tdtu.edu.vn/thong-tin-cac-su-kien-cua-nordic-coder-trong-thang-022019
1260,https://it.tdtu.edu.vn/thong-tin-thuc-tap-cho-sv-tai-athena-group
1261,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-kms
1262,http://it.tdtu.edu.vn/taxonomy/term/95
1263,http://it.tdtu.edu.vn/tin-tuc/tuyen-dung?page=5
1264,http://it.tdtu.edu.vn/tin-tuc/thong-bao-hoc-vu?page=5
1265,http://it.tdtu.edu.vn/tin-tuc/tin-tuc-tdtu?page=0
1266,https://it.tdtu.edu.vn/user/login?destination=/buoi-ra-mat-cac-nhanh-hoc-thuat-clb-hoc-thuat-icon%23comment-form
1267,https://it.tdtu.edu.vn/user/login?destination=/hoi-nghi-dai-bieu-giang-vien-vien-chuc-nguoi-lao-dong-truong-dai-hoc-ton-duc-thang-nam-hoc-2022%23comment-form
1268,https://it.tdtu.edu.vn/thong-bao-tham-gia-workshop-va-trien-lam-cong-nghe
1269,https://it.tdtu.edu.vn/user/login?destination=/requirements-junior-software-engineer%23comment-form
1270,https://it.tdtu.edu.vn/user/login?destination=/cong-ty-fujinet-tuyen-dung-ky-su-phan-mem-thang-052021%23comment-form
1271,https://it.tdtu.edu.vn/user/login?destination=/tdtu-27-nam-ngay-hoi-cuu-sinh-vien-huong-toi-ky-niem-ngay-thanh-lap-truong-nam-2024%23comment-form
1272,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-danh-sach-sinh-vien-bi-xu-ly-hoc-vu-va-canh-bao-hoc-vu-hk22016-2017%23comment-form
1273,https://it.tdtu.edu.vn/fpt-telecom-tuyen-dung-ctv
1274,https://it.tdtu.edu.vn/user/login?destination=/cong-ty-co-phan-tin-hoc-lac-viet-tuyen-dung%23comment-form
1275,https://it.tdtu.edu.vn/buoi-gioi-thieu-ve-chuong-trinh-developer-circles-vietnam-innovation-challenge
1276,https://it.tdtu.edu.vn/user/login?destination=/danh-sach-du-dieu-kien-thuc-hien-khoa-luan-tot-nghiep-dot-thang-092018%23comment-form
1277,https://it.tdtu.edu.vn/thong-bao-ve-cac-mon-thi-ky-nang-thuc-hanh-chuyen-mon-thang-102017-dh-k18-va-cd-k10
1278,https://it.tdtu.edu.vn/en/computer-science-and-information-technology-joint-program
1279,https://it.tdtu.edu.vn/user/login?destination=/cong-ty-phat-kien-gia-tuyen-dung-thuc-tap-sinh-developer-webapp%23comment-form
1280,https://it.tdtu.edu.vn/thong-tin-chuong-trinh-company-tour-cong-ty-netcompany
1281,https://it.tdtu.edu.vn/cong-ty-tnhh-cong-nghe-so-nam-phuong
1282,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-chuong-trinh-hoc-bong-amcham-2018%23comment-form
1283,https://it.tdtu.edu.vn/user/login?destination=/nop-do-12-va-do-ung-dung-hk22017-2018%23comment-form
1284,https://it.tdtu.edu.vn/user/login?destination=/cty-cong-nghe-so-nam-phuong-tuyen-dung-thuc-tap-sinh%23comment-form
1285,https://it.tdtu.edu.vn/user/login?destination=/seminar-chuyen-de-software-testing%23comment-form
1286,https://it.tdtu.edu.vn/tuyen-sinh/thac-si-nganh-khoa-hoc-may-tinh
1287,https://it.tdtu.edu.vn/tin-tuc/thong-bao-hoc-vu?page=8
1288,https://it.tdtu.edu.vn/user/login?destination=/fpt-techday-2020-trai-nghiem-nen-tang-truc-tuyen-ao-tham-gia-dau-truong-cong-nghe%23comment-form
1289,https://it.tdtu.edu.vn/hoi-thao-chia-se-kinh-nghiem-va-tao-cam-hung-khoi-nghiep-cho-sinh-vien-khoa-cntt
1290,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-mobile-apps-developer-cong-ty-sen-techs%23comment-form
1291,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-nashtech-1
1292,https://it.tdtu.edu.vn/thong-tin-chuong-trinh-lien-hoan-tuoi-tre-sang-tao-lan-9-nam-2018
1293,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-ve-viec-mo-hoc-phan-trong-chuong-trinh-41dot-4-nam-hoc-2019-2020%23comment-form
1294,https://it.tdtu.edu.vn/user/login?destination=/trung-tam-ung-cuu-khan-cap-khong-gian-mang-viet-nam-vncertcc-tai-tphcm-cuc-an-toan-thong-tin-thong%23comment-form
1295,https://it.tdtu.edu.vn/dai-hoc-ton-duc-thang-to-chuc-hoi-nghi-giao-ban-he-nam-hoc-2021-2022
1296,https://it.tdtu.edu.vn/chuong-trinh-dao-tao-lap-trinh-java-cua-cong-ty-dxc-10012018
1297,https://it.tdtu.edu.vn/user/login?destination=/hoi-thao-dinh-huong-con-duong-phat-trien-nghe-nghiep-trong-nganh-phat-trien-phan-mem-danh-cho-thanh%23comment-form
1298,https://it.tdtu.edu.vn/user/login?destination=/mot-so-hinh-anh-cua-3-doi-thi-tdt-it-tai-cuoc-hackathon-binh-duong-2017%23comment-form
1299,https://it.tdtu.edu.vn/danh-sach-de-tai-do-an-12-hk12020-2021
1300,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-blayn%23comment-form
1301,https://it.tdtu.edu.vn/user/login?destination=/truong-dai-hoc-ton-duc-thang-tiep-va-lam-viec-voi-doan-can-bo-uy-ban-nhan-dan-tinh-quang-ngai-va%23comment-form
1302,https://it.tdtu.edu.vn/user/login?destination=/tap-doan-iprice-malaysia-tuyen-nhan-vien-phan-tich-du-lieu-data-analyst%23comment-form
1303,https://it.tdtu.edu.vn/user/login?destination=/chuong-trinh-tuyen-dung-fresher-training-program-tai-cong-ty-isb-viet-nam%23comment-form
1304,https://it.tdtu.edu.vn/user/login?destination=/dang-ky-tham-du-le-tot-nghiep-cho-sv-tot-nghiep-dot-t42022%23comment-form
1305,https://it.tdtu.edu.vn/user/login?destination=/hoi-nghi-giao-ban-nam-hoc-moi-2024-2025-giao-ban-he-truong-dai-hoc-ton-duc-thang%23comment-form
1306,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-vi-tri-thuc-tap-cua-cong-ty-opus-solution
1307,https://it.tdtu.edu.vn/user/login?destination=/serminar-go-japan-diem-den-moi-cho-sinh-vien-cntt%23comment-form
1308,https://it.tdtu.edu.vn/user/login?destination=/dai-hoc-james-cook-singapore-tham-va-lam-viec-voi-dai-hoc-ton-duc-thang%23comment-form
1309,https://it.tdtu.edu.vn/en/expected-learning-outcomes-in-2015-computer-science-mainstream-program
1310,https://it.tdtu.edu.vn/user/login?destination=/hoi-dong-truc-tuyen-bao-ve-luan-van-thac-si-nganh-khmt-thang-92021%23comment-form
1311,https://it.tdtu.edu.vn/sinh-vien-khoa-cntt-tham-quan-bao-tang-my-thuat
1312,https://it.tdtu.edu.vn/en/gioi-thieu/bo-mon-he-thong-thong-tin
1313,https://it.tdtu.edu.vn/user/login?destination=/groove-internship-program-software-engineer-intern%23comment-form
1314,https://it.tdtu.edu.vn/tin-tuc?page=23
1315,https://it.tdtu.edu.vn/taxonomy/term/65
1316,https://it.tdtu.edu.vn/cty-nashtech-tuyen-dung-fresher-devops-engineer
1317,https://it.tdtu.edu.vn/hop-mat-cuu-sinh-vien-khoa-cong-nghe-thong-tin
1318,https://it.tdtu.edu.vn/thong-tin-cuoc-thi-appchallenge-2018
1319,https://it.tdtu.edu.vn/user/login?destination=/intensive-it-business-analyst-training%23comment-form
1320,https://it.tdtu.edu.vn/user/login?destination=/buoi-tham-quan-va-lam-viec-cua-doan-sinh-vien-vien-nuoc-ngoai-truong-dai-hoc-ngo-quyen%23comment-form
1321,https://it.tdtu.edu.vn/user/login?destination=/cong-ty-agency-spring-viet-nam-tuyen-thuc-tap-sinh-lap-trinh-vien-06-thang%23comment-form
1322,https://it.tdtu.edu.vn/tin-tuc?page=41
1323,https://it.tdtu.edu.vn/user/login?destination=/nhan-bang-tot-nghiep-thang-62019%23comment-form
1324,https://it.tdtu.edu.vn/thong-bao-tuyen-dung-php-intern-2018-internship-program
1325,https://it.tdtu.edu.vn/geocomply-tuyen-dung-fraud-analytics-intern
1326,https://it.tdtu.edu.vn/truong-dai-hoc-ton-duc-thang-tiep-va-lam-viec-voi-doan-truong-dai-hoc-massey-new-zealand
1327,https://it.tdtu.edu.vn/user/login?destination=/nhan-bang-tot-nghiep-tot-nghiep-dot-thang-092018%23comment-form
1328,https://it.tdtu.edu.vn/thong-bao-dang-ki-tham-gia-career-day-cong-ty-axon-active-0
1329,https://it.tdtu.edu.vn/tong-lanh-su-an-do-tham-va-lam-viec-tai-truong-dai-hoc-ton-duc-thang
1330,https://it.tdtu.edu.vn/fujinet-tuyen-dung-thang-62021
1331,https://it.tdtu.edu.vn/sinh-vien-khoa-cong-nghe-thong-tin-tham-quan-thuc-te-tai-cong-ty-netcompany
1332,https://it.tdtu.edu.vn/user/login?destination=/dai-hoc-ton-duc-thang-ky-ket-thoa-thuan-hop-tac-voi-tinh-lam-dong%23comment-form
1333,https://it.tdtu.edu.vn/taxonomy/term/69?page=7
1334,https://it.tdtu.edu.vn/user/login?destination=/truong-dai-hoc-ton-duc-thang-to-chuc-le-trao-bang-tot-nghiep-dot-thang-52024%23comment-form
1335,https://it.tdtu.edu.vn/ts-vu-anh-duc-lam-chu-tich-hoi-dong-truong-truong-dai-hoc-ton-duc-thang
1336,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-smc%23comment-form
1337,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-lap-trinh-vien-cong-ty-idtek
1338,https://it.tdtu.edu.vn/en/gioi-thieu/gioi-thieu-khoa
1339,https://it.tdtu.edu.vn/node/1025
1340,https://it.tdtu.edu.vn/user/login?destination=/nashtech-chuong-trinh-tuyen-dung-ba-fresher%23comment-form
1341,https://it.tdtu.edu.vn/vv-dang-ky-nhan-hoc-bong-cua-doanh-nghiep-danh-cho-sv-khoa-cntt-dot-thang-10-112022
1342,https://it.tdtu.edu.vn/ekino-vietnam-vi-tri-tester-va-developer-fresher-co-hoi-nghe-nghiep-cho-sinh-vien-cntt
1343,http://it.tdtu.edu.vn/taxonomy/term/75?page=1
1344,https://it.tdtu.edu.vn/user/login?destination=/truong-dai-hoc-ton-duc-thang-ky-ket-hop-tac-voi-so-giao-duc-va-dao-tao-va-cac-truong-thpt-tinh%23comment-form
1345,https://it.tdtu.edu.vn/user/login?destination=/apps-cyclone-tuyen-dung-thuc-tap-sinh-2%23comment-form
1346,https://it.tdtu.edu.vn/thong-bao-ve-viec-gia-han-dao-tao-lan-cuoi-den-het-thang-122020
1347,https://it.tdtu.edu.vn/user/login?destination=/cong-ty-co-phan-cozwork-tuyen-dung-fresherinternship%23comment-form
1348,https://it.tdtu.edu.vn/user/login?destination=/gameloft-tuyen-dung-thang-32022%23comment-form
1349,https://it.tdtu.edu.vn/fujitsu-thong-bao-tuyen-dung
1350,https://it.tdtu.edu.vn/tuyen-dung-chuong-trinh-tai-nang-cong-nghe-tap-su-cua-cong-ty-fpt-telecom
1351,https://it.tdtu.edu.vn/ngay-hoi-sinh-vien-quoc-te-khoa-cntt-nam-2019
1352,https://it.tdtu.edu.vn/global-platinum-tuyen-dung
1353,https://it.tdtu.edu.vn/en/high-quality-program-in-computer-science-with-code-f7480101-in-2018
1354,https://it.tdtu.edu.vn/dang-ki-tham-gia-buoi-lam-viec-voi-vien-khoa-hoc-va-cong-nghe-nhat-ban-jaist
1355,https://it.tdtu.edu.vn/truong-dai-hoc-ton-duc-thang-to-chuc-le-ky-niem-40-nam-ngay-nha-giao-viet-nam
1356,https://it.tdtu.edu.vn/danh-sach-sv-duot-duyet-hoc-lop-vet-t22019
1357,https://it.tdtu.edu.vn/user/login?destination=/cuoc-thi-apkathon-2019-lap-trinh-website-web-app-mobile-app%23comment-form
1358,https://it.tdtu.edu.vn/le-cong-bo-truong-dai-hoc-ton-duc-thang-dat-chuan-kiem-dinh-chat-luong-co-so-giao-duc-theo-tieu
1359,https://it.tdtu.edu.vn/user/login?destination=/sinh-vien-khoa-cong-nghe-thong-tin-tham-quan-kien-tap-tai-cong-ty-netcompany-732025%23comment-form
1360,https://it.tdtu.edu.vn/user/login?destination=/chuong-trinh-dev-cafe-session-uipath-exploration-cua-nashtech%23comment-form
1361,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-tma-0
1362,https://it.tdtu.edu.vn/cong-ty-nus-technology-trao-hoc-bong-cho-sinh-vien-khoa-cntt
1363,https://it.tdtu.edu.vn/truong-dai-hoc-ton-duc-thang-to-chuc-sinh-hoat-cong-dan-cho-sinh-vien-nam-hoc-moi-2023-2024
1364,https://it.tdtu.edu.vn/dang-bo-truong-dh-ton-duc-thang-to-chuc-hoi-nghi-tong-ket-cong-tac-xay-dung-dang-nam-2024-va-phuong
1365,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-dang-ky-du-le-tot-nghiep-nam-hoc-2023-2024%23comment-form
1366,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cua-cong-ty-fpt-software
1367,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-gameloft
1368,https://it.tdtu.edu.vn/danh-sach-du-dieu-kien-thuc-hien-khoa-luan-tot-nghiep-dot-thang-092018
1369,https://it.tdtu.edu.vn/node/1293
1370,https://it.tdtu.edu.vn/thong-tin-hoc-bong-sau-dai-hoc-cua-dh-sejong-han-quoc
1371,http://it.tdtu.edu.vn/tin-tuc/tin-tuc-tdtu?page=1
1372,https://it.tdtu.edu.vn/user/login?destination=/tma-solutions-tuyen-dung-sinh-vien-cntt-moi-tot-nghiep%23comment-form
1373,https://it.tdtu.edu.vn/cong-ty-co-phan-cozwork-tuyen-dung-fresherinternship
1374,https://it.tdtu.edu.vn/user/login?destination=/nhieu-co-quan-don-vi-than-huu-den-tham-va-chuc-mung-truong-dai-hoc-ton-duc-thang-nhan-ngay-nha-giao%23comment-form
1375,https://it.tdtu.edu.vn/user/login?destination=/talkshow-ai-revolution-in-it-industry-cach-mang-ai-trong-nganh-cntt%23comment-form
1376,https://it.tdtu.edu.vn/gameloft-vietnam-tuyen-dung
1377,https://it.tdtu.edu.vn/user/login?destination=/fpt-software-tuyen-dung%23comment-form
1378,https://it.tdtu.edu.vn/taxonomy/term/92
1379,https://it.tdtu.edu.vn/ngay-hoi-tu-van-tuyen-sinh-dai-hoc-2025-tai-truong-dai-hoc-ton-duc-thang-tdtu-open-day-2025
1380,https://it.tdtu.edu.vn/user/login?destination=/truong-dh-ton-duc-thang-to-chuc-dau-cau-truc-tuyen-hoi-nghi-toan-quoc-quan-triet-trien-khai-tong%23comment-form
1381,https://it.tdtu.edu.vn/sinh-vien-khoa-27-ron-rang-nhap-hoc-tai-truong-dai-hoc-ton-duc-thang
1382,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-tuyen-dung-cong-ty-apps-cyclone%23comment-form
1383,https://it.tdtu.edu.vn/thong-tin-chuong-trinh-hoc-viec-thuc-tap-cong-ty-tnhh-mtv-dich-vu-vien-thong-phuong-nam
1384,https://it.tdtu.edu.vn/buoi-ra-mat-cac-nhanh-hoc-thuat-clb-hoc-thuat-icon
1385,https://it.tdtu.edu.vn/cong-ty-anymay-inc-tuyen-dung-thuc-tap-sinh
1386,https://it.tdtu.edu.vn/thanh-lap-chi-hoi-huu-nghi-viet-anh-tai-dai-hoc-ton-duc-thang
1387,https://it.tdtu.edu.vn/en/user/login?destination=/en/curriculum-software-engineering-code-f7480103-high-quality-program%23comment-form
1388,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-hoc-bong-cua-tong-lanh-su-quan-my-nam-2019%23comment-form
1389,https://it.tdtu.edu.vn/tma-foundation-training-tuyen-dung-quy-32017
1390,https://it.tdtu.edu.vn/le-ki-ket-thoa-thuan-hop-tac-toan-dien-voi-cong-ty-ipsip
1391,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-ve-viec-mo-khoa-hoc-bo-sung-kien-thuc-chuong-trinh-dao-tao-trinh-do-thac-si-tien-si%23comment-form
1392,https://it.tdtu.edu.vn/user/login?destination=/cong-ty-fujinet-tuyen-dung-ky-su-phan-mem-thang-112021%23comment-form
1393,http://it.tdtu.edu.vn/taxonomy/term/94
1394,http://it.tdtu.edu.vn/taxonomy/term/65?page=1
1395,http://it.tdtu.edu.vn/tin-tuc/tuyen-dung?page=22
1396,http://it.tdtu.edu.vn/tin-tuc/hoat-dong-khoa?page=1
1397,http://it.tdtu.edu.vn/tin-tuc/tuyen-dung?page=7
1398,http://it.tdtu.edu.vn/en/giao-duc/nganh-ky-thuat-phan-mem
1399,http://it.tdtu.edu.vn/taxonomy/term/69?page=11
1400,http://it.tdtu.edu.vn/tin-tuc/tuyen-dung?page=0
1401,https://it.tdtu.edu.vn/user/login?destination=/fujinet-tuyen-dung-thang-032021%23comment-form
1402,https://it.tdtu.edu.vn/dai-hoc-ton-duc-thang-to-chuc-trai-he-cho-giang-vien-vien-chuc-nguoi-lao-dong
1403,https://it.tdtu.edu.vn/khoa-hoc-erp-voi-cong-ty-lac-viet
1404,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-gameloft-0
1405,https://it.tdtu.edu.vn/thong-bao-vv-cuu-xet-cho-sinh-vien-gia-han-thoi-gian-dao-tao-khoa-14-tro-ve-sau
1406,https://it.tdtu.edu.vn/chuong-trinh-tps-foundation-training-program-2021
1407,https://it.tdtu.edu.vn/user/login?destination=/ke-hoach-canh-bao-xu-ly-hoc-vu-hk22019-2020%23comment-form
1408,https://it.tdtu.edu.vn/user/login?destination=/cong-ty-idtek-co-nhu-cau-tuyen-dung%23comment-form
